,Unnamed: 0,0,1,topics
5192,5192,however where a model is established and unlikely to be re trained or modified the training data may no longer be needed,7,13
5193,5193,if the model is designed to use only the last  months worth of data a data retention policy should specify that data older than  months be deleted,7,22
5194,5194,this section explains the challenges to ensure individual rights in ai systems including rights relating to solely automated decision making with legal or similarly significant effect,7,21
5195,5195,it also covers the role of meaningful human oversight,7,16
5196,5196,this section is aimed at those in compliance focused roles who are responsible for responding to individual rights requests,7,27
5197,5197,the section makes reference to some technical terms and measures which may require input from a technical specialist,7,24
5198,5198,under data protection law individuals have a number of rights relating to their personal data,7,9
5199,5199,within ai these rights apply wherever personal data is used at any of the various points in the development and deployment lifecycle of an ai system,7,9
5200,5200,this therefore covers personal data contained in the training data,7,9
5201,5201,used to make a prediction during deployment and the result of the prediction itself,7,13
5202,5202,that might be contained in the model itself,7,20
5203,5203,this section describes what you may need to consider when developing and deploying ai and complying with the individual rights of information access rectification erasure and to restriction of processing data portability and objection rights referred to in articles   of the uk gdpr,7,2
5204,5204,it does not cover each right in detail but discusses general challenges to complying with these rights in an ai context and where appropriate mentions challenges to specific rights,7,1
5205,5205,rights that individuals have about solely automated decisions that affect them in legal or similarly significant ways are discussed in more detail in what is the role of human oversight as these rights raise particular challenges when using ai,7,15
5206,5206,when creating or using ml models you invariably need to obtain data to train those models,7,13
5207,5207,for example a retailer creating a model to predict consumer purchases based on past transactions needs a large dataset of customer transactions to train the model on,7,13
5208,5208,identifying the individuals that the training data is about is a potential challenge to ensuring their rights,7,9
5209,5209,typically training data only includes information relevant to predictions such as past transactions demographics or location but not contact details or unique customer identifiers,7,9
5210,5210,training data is also typically subjected to various measures to make it more amenable to ml algorithms,7,13
5211,5211,for example a detailed timeline of a customers purchases might be transformed into a summary of peaks and troughs in their transaction history,7,24
5212,5212,this process of transforming data prior to using it for training a statistical model for example transforming numbers into values between  and  is often referred to as pre processing,7,13
5213,5213,this can create confusion about terminology in data protection where processing refers to any operation or set of operations which is performed on personal data,7,11
5214,5214,so pre processing in machine learning terminology is still processing in data protection terminology and therefore data protection still applies,7,13
5215,5215,because these processes involve converting personal data from one form into another potentially less detailed form they may make training data potentially much harder to link to a particular named individual,7,9
5216,5216,however in data protection law this is not necessarily considered sufficient to take that data out of scope,7,9
5217,5217,you therefore still need to consider this data when you are responding to individuals requests to exercise their rights,7,9
5218,5218,even if the data lacks associated identifiers or contact details and has been transformed through pre processing training data may still be considered personal data,7,9
5219,5219,this is because it can be used to single out the individual it relates to on its own or in combination with other data you may process even if it cannot be associated with a customers name,7,9
5220,5220,for example the training data in a purchase prediction model might include a pattern of purchases unique to one customer,7,13
5221,5221,in this example if a customer provided a list of their recent purchases as part of their request the organisation may be able to identify the portion of the training data that relates to them,7,13
5222,5222,in these kinds of circumstances you are obliged to respond to an individuals request assuming you have taken reasonable measures to verify their identity and no other exceptions apply,7,12
5223,5223,there may be times where you are not able to identify an individual in the training data directly or indirectly,7,9
5224,5224,provided you are able to demonstrate this individual rights under articles  to  do not apply,7,1
5225,5225,however if the individual provides additional information that enables identification this is no longer the case and you need to fulfil any request they make,7,9
5226,5226,you should consult our guidance on determining what is personal data for more information about identifiability,7,9
5227,5227,we recognise that the use of personal data with ai may sometimes make it harder to fulfil individual rights to information access rectification erasure restriction of processing and notification,7,9
5228,5228,if a request is manifestly unfounded or excessive you may be able to charge a fee or refuse to act on the request,7,21
5229,5229,however you should not regard requests about such data as manifestly unfounded or excessive just because they may be harder to fulfil in the context of ai or the motivation for requesting them may be unclear in comparison to other access requests you might typically receive,7,9
5230,5230,if you outsource an ai service to another organisation this could also make the process of responding to rights requests more complicated when the personal data involved is processed by them rather than you,7,9
5231,5231,when procuring an ai service you must choose one which allows individual rights to be protected and enabled in order to meet your obligations as a controller,7,16
5232,5232,if your chosen service is not designed to easily comply with these rights this does not remove or change those obligations,7,1
5233,5233,if you are operating as a controller your contract with the processor must stipulate that the processor assist you in responding to rights requests,7,20
5234,5234,if you are operating an ai service as a joint controller you need to decide with your fellow controllers who will carry out which obligations,7,20
5235,5235,see the section how should we understand controllerprocessor relationships in ai for more details,7,4
5236,5236,in addition to these considerations about training data and individual rights in general below we outline some considerations about how particular individual rights rectification erasure portability and information may relate to training data,7,9
5237,5237,the right to rectification may apply to the use of personal data to train an ai system,7,9
5238,5238,the steps you should take for rectification depend on the data you process as well as the nature scope context and purpose of that processing,7,24
5239,5239,the more important it is that the personal data is accurate the greater the effort you should put into checking its accuracy and if necessary taking steps to rectify it,7,9
5240,5240,in the case of training data for an ai system one purpose of the processing may be to find general patterns in large datasets,7,13
5241,5241,in this context individual inaccuracies in training data may be less important as they are not likely to affect the performance of the model since they are just one data point among many when compared to personal data that you might use to take action about an individual,7,9
5242,5242,for example you may think it more important to rectify an incorrectly recorded customer delivery address than to rectify the same incorrect address in training data,7,13
5243,5243,your rationale is likely to be that the former could result in a failed delivery but the latter would barely affect the overall statistical accuracy of the model,7,18
5244,5244,however in practice the right of rectification does not allow you to disregard any requests because you think they are less important for your purposes,7,22
5245,5245,you may also receive requests for the erasure of personal data contained within training data,7,9
5246,5246,you should note that whilst the right to erasure is not absolute you still need to consider any erasure request you receive unless you are processing the data on the basis of a legal obligation or public task both of which are unlikely to be lawful bases for training ai systems,7,9
5247,5247,the erasure of one individuals personal data from the training data is unlikely to affect your ability to fulfil the purposes of training an ai system as you are likely to still have sufficient data from other individuals,7,9
5248,5248,you are therefore unlikely to have a justification for not fulfilling the request to erase their personal data from your training dataset,7,9
5249,5249,complying with a request to erase training data does not entail erasing all ml models based on this data unless the models themselves contain that data or can be used to infer it,7,13
5250,5250,individuals have the right to data portability for data they have provided to a controller where the lawful basis of processing is consent or contract,7,9
5251,5251,provided data includes data the individual has consciously input into a form but also behavioural or observational data gathered in the process of using a service,7,9
5252,5252,in most cases data used for training a model eg demographic information or spending habits counts as data provided by the individual,7,9
5253,5253,the right to data portability therefore applies in cases where this processing is based on consent or contract,7,9
5254,5254,however as discussed above pre processing methods are usually applied which significantly change the data from its original form into something that can be more effectively analysed by machine learning algorithms,7,13
5255,5255,where this transformation is significant the resulting data may no longer count as provided,7,22
5256,5256,in this case the data is not subject to data portability although it does still constitute personal data and as such other data protection rights still apply eg the right of access,7,9
5257,5257,however the original form of the data from which the pre processed data was derived is still subject to the right to data portability if provided by the individual under consent or contract and processed by automated means,7,9
5258,5258,you must inform individuals if their personal data is going to be used to train an ai system to ensure that processing is fair and transparent,7,9
5259,5259,you should provide this information at the point of collection,7,24
5260,5260,if the data was initially processed for a different purpose and you later decide to use it for the separate purpose of training an ai system you need to inform the individuals concerned as well as ensuring the new purpose is compatible with the previous one,7,9
5261,5261,in some cases you may not have obtained the training data from the individual and therefore not have had the opportunity to inform them at the time you did so,7,9
5262,5262,in such cases you should provide the individual with the information specified in article  within a reasonable period one month at the latest unless a relevant exemption from article  applies,7,22
5263,5263,since using an individuals data for the purposes of training an ai system does not normally constitute making a solely automated decision with legal or similarly significant effects you only need to provide information about these decisions when you are taking them,7,21
5264,5264,however you still need to comply with the main transparency requirements,7,25
5265,5265,for the reasons stated above it may be difficult to identify and communicate with the individuals whose personal data is contained in the training data,7,9
5266,5266,for example training data may have been stripped of any personal identifiers and contact addresses while still remaining personal data,7,9
5267,5267,in such cases it may be impossible or involve a disproportionate effort to provide information directly to the individual,7,9
5268,5268,therefore instead you should take appropriate measures to protect the individuals rights and freedoms and legitimate interests,7,16
5269,5269,for example you could provide public information explaining where you obtained the data from that you use to train your ai system and how to object,7,24
5270,5270,typically once deployed the outputs of an ai system are stored in a profile of an individual and used to take some action about them,7,20
5271,5271,for example the product offers a customer sees on a website might be driven by the output of the predictive model stored in their profile,7,20
5272,5272,where this data constitutes personal data it will generally be subject to all of the rights mentioned above unless exemptions or other limitations to those rights apply,7,9
5273,5273,whereas individual inaccuracies in training data may have a negligible effect an inaccurate output of a model could directly affect the individual,7,6
5274,5274,requests for rectification of model outputs or the personal data inputs on which they are based are therefore more likely to be made than requests for rectification of training data,7,9
5275,5275,however as said above predictions are not inaccurate if they are intended as prediction scores as opposed to statements of fact,7,18
5276,5276,if the personal data is not inaccurate then the right to rectification does not apply,7,9
5277,5277,personal data resulting from further analysis of provided data is not subject to the right to portability,7,9
5278,5278,this means that the outputs of ai models such as predictions and classifications about individuals are out of scope of the right to portability,7,14
5279,5279,in some cases some or all of the features used to train the model may themselves be the result of some previous analysis of personal data,7,9
5280,5280,for example a credit score which is itself the result of statistical analysis based on an individuals financial data might then be used as a feature in an ml model,7,13
5281,5281,in these cases the credit score is not included within scope of the right to data portability even if other features are,7,9
5282,5282,in addition to being used in the inputs and outputs of a model in some cases personal data might also be contained in a model itself,7,9
5283,5283,as explained in  what types of privacy attacks apply to ai models this could happen for two reasons by design or by accident,7,25
5284,5284,when personal data is included in models by design it is because certain types of models such as support vector machines svms contain some key examples from the training data in order to help distinguish between new examples during deployment,7,9
5285,5285,in these cases a small set of individual examples are contained somewhere in the internal logic of the model,7,20
5286,5286,the training set typically contains hundreds of thousands of examples and only a very small percentage of them end up being used directly in the model,7,13
5287,5287,therefore the chances that one of the relevant individuals makes a request are very small but remains possible,7,9
5288,5288,depending on the particular programming library in which the ml model is implemented there may be a built in function to easily retrieve these examples,7,13
5289,5289,in these cases it is likely to be practically possible for you to respond to an individuals request,7,21
5290,5290,to enable this where you are using models which contain personal data by design you should implement them in a way that allows the easy retrieval of these examples,7,9
5291,5291,if the request is for access to the data you could fulfil this without altering the model,7,20
5292,5292,if the request is for rectification or erasure of the data this may not be possible without re training the model either with the rectified data or without the erased data or deleting the model altogether,7,13
5293,5293,while it is not a legal requirement having a well organised model management system and deployment pipeline will make it easier and cheaper to accommodate these requests and re training and redeploying your ai models accordingly will be less costly,7,20
5294,5294,aside from svms and other models that contain examples from the training data by design some models might leak personal data by accident,7,13
5295,5295,in these cases unauthorised parties may be able to recover elements of the training data or infer who was in it by analysing the way the model behaves,7,20
5296,5296,the rights of access rectification and erasure may be difficult or impossible to exercise and fulfil in these scenarios,7,22
5297,5297,unless the individual presents evidence that their personal data could be inferred from the model you may not be able to determine whether personal data can be inferred and therefore whether the request has any basis,7,9
5298,5298,you should regularly and proactively evaluate the possibility of personal data being inferred from models in light of the state of the art technology so that you minimise the risk of accidental disclosure,7,9
5299,5299,there are specific provisions in data protection law covering individuals rights where processing involves solely automated individual decision making including profiling with legal or similarly significant effects,7,9
5300,5300,these provisions cover both information you have to provide proactively about the processing and individuals rights in relation to a decision made about them,7,21
5301,5301,under articles   and   you must tell people whose data you are processing that you are doing so for automated decision making and give them meaningful information about the logic involved as well as the significance and the envisaged consequences of the processing for them,7,21
5302,5302,under article   you must also tell them about this if they submit a subject access request,7,2
5303,5303,in addition data protection requires you to implement suitable safeguards when processing personal data to make solely automated decisions that have a legal or similarly significant impact on individuals,7,11
5304,5304,these safeguards include the right for individuals to obtain human intervention,7,12
5305,5305,express their point of view,7,14
5306,5306,contest the decision made about them,7,21
5307,5307,obtain an explanation about the logic of the decision,7,14
5308,5308,for processing involving solely automated decision making that falls under part  of the dpa  the applicable safeguards will depend on regulations provided in the particular law authorising the automated decision making,7,21
5309,5309,although the individual has the right to request that you reconsider the decision or take a new decision that is not based solely on automated processing,7,21
5310,5310,these safeguards cannot be token gestures,7,25
5311,5311,human intervention should involve a review of the decision which must be carried out by someone with the appropriate authority and capability to change that decision,7,21
5312,5312,that persons review should also include an assessment of all relevant data including any information an individual may provide,7,9
5313,5313,the conditions under which human intervention qualifies as meaningful are similar to which render a decision non solely automated see what is the difference between solely automated and partly automated decision making below,7,21
5314,5314,however a key difference is that in solely automated contexts human intervention is only required on a case by case basis to safeguard the individuals rights whereas for a system to qualify as not solely automated meaningful human intervention is required in every decision,7,15
5315,5315,note that if you are using automated decision making as well as implementing suitable safeguards you must also have a suitable lawful basis,7,21
5316,5316,the type and complexity of the systems involved in making solely automated decisions affect the nature and severity of the risk to peoples data protection rights and raise different considerations as well as compliance and risk management challenges,7,15
5317,5317,basic systems which automate a relatively small number of explicitly written rules are unlikely to be considered ai eg a set of clearly expressed if then rules to determine a customers eligibility for a product,7,21
5318,5318,however the resulting decisions could still constitute automated decision making within the meaning of data protection law,7,21
5319,5319,it should also be relatively easy for a human reviewer to identify and rectify any mistake if a decision is challenged by an individual because of a systems high interpretability,7,14
5320,5320,however other systems such as those based on ml may be more complex and present more challenges for meaningful human review,7,14
5321,5321,ml systems make predictions or classifications about people based on data patterns,7,13
5322,5322,even when they are highly statistically accurate they will occasionally reach the wrong decision in an individual case,7,18
5323,5323,errors may not be easy for a human reviewer to identify understand or fix,7,14
5324,5324,while not every challenge from an individual will result in the decision being overturned you should expect that many could be,7,6
5325,5325,there are two particular reasons why this may be the case in ml systems the individual is an outlier ie their circumstances are substantially different from those considered in the training data used to build the ai system,7,6
5326,5326,because the ml model has not been trained on enough data about similar individuals it can make incorrect predictions or classifications,7,13
5327,5327,assumptions in the ai design can be challenged eg a continuous variable such as age might have been broken up binned into discrete age ranges like   as part of the modelling process,7,4
5328,5328,finer grained bins may result in a different model with substantially different predictions for people of different ages,7,6
5329,5329,the validity of this data pre processing and other design choices may only come into question as a result of an individuals challenge,7,9
5330,5330,you should consider the system requirements necessary to support a meaningful human review from the design phase,7,15
5331,5331,particularly the interpretability requirements and effective user interface design to support human reviews and interventions,7,14
5332,5332,design and deliver appropriate training and support for human reviewers,7,27
5333,5333,give staff the appropriate authority incentives and support to address or escalate individuals concerns and if necessary override the ai systems decision,7,16
5334,5334,the icos and the alan turing institutes explaining decisions made with ai guidance looks at how and to what extent complex ai systems might affect your ability to provide meaningful explanations to individuals,7,14
5335,5335,however complex ai systems can also impact the effectiveness of other mandatory safeguards,7,4
5336,5336,if a system is too complex to explain it may also be too complex to meaningfully contest intervene on review or put an alternative point of view against,7,14
5337,5337,for example if an ai system uses hundreds of features and a complex non linear model to make a prediction then it may be difficult for an individual to determine which variables or correlations to object to,7,4
5338,5338,therefore safeguards around solely automated ai systems are mutually supportive and should be designed holistically and with the individual in mind,7,16
5339,5339,the information about the logic of a system and explanations of decisions should give individuals the necessary context to decide whether and on what grounds they would like to request human intervention,7,21
5340,5340,in some cases insufficient explanations may prompt individuals to resort to other rights unnecessarily,7,14
5341,5341,requests for intervention expression of views or contests are more likely to happen if individuals dont feel they have a sufficient understanding of how the decision was reached,7,21
5342,5342,the process for individuals to exercise their rights should be simple and user friendly,7,12
5343,5343,for example if you communicate the result of the solely automated decision through a website the page should contain a link or clear information allowing the individual to contact a member of staff who can intervene without any undue delays or complications,7,21
5344,5344,you are also required to keep a record of all decisions made by an ai system as part of your accountability and documentation obligations,7,9
5345,5345,this should also include whether an individual requested human intervention expressed any views contested the decision and whether you changed the decision as a result,7,21
5346,5346,you should monitor and analyse this data,7,24
5347,5347,if decisions are regularly changed in response to individuals exercising their rights you should then consider how you will amend your systems accordingly,7,15
5348,5348,where your system is based on ml this might involve including the corrected decisions into fresh training data so that similar mistakes are less likely to happen in future,7,13
5349,5349,more substantially you may identify a need to collect more or better training data to fill in the gaps that led to the erroneous decision or modify the model building process ie by changing the feature selection,7,20
5350,5350,in addition to being a compliance requirement this is also an opportunity for you to improve the performance of your ai systems and in turn build individuals trust in them,7,27
5351,5351,however if grave or frequent mistakes are identified you need to take immediate steps to understand and rectify the underlying issues and if necessary suspend the use of the automated system,7,15
5352,5352,there are also trade offs that having a human in the loop may entail,7,12
5353,5353,either in terms of a further erosion of privacy if human reviewers need to consider additional personal data in order to validate or reject an ai generated output or the possible reintroduction of human biases at the end of an automated process,7,9
5354,5354,when ai is used to inform legal or similarly significant decisions about individuals there is a risk that these decisions are made without appropriate human oversight,7,21
5355,5355,for example whether they have access to financial products or job opportunities,7,0
5356,5356,this infringes article  of the uk gdpr,7,2
5357,5357,to mitigate this risk you should ensure that people assigned to provide human oversight remain engaged critical and able to challenge the systems outputs wherever appropriate,7,15
5358,5358,you can use ai systems in two ways for automated decision making adm where the system makes a decision automatically,7,21
5359,5359,as decision support where the system only supports a human decision maker in their deliberation,7,15
5360,5360,for example you could use ai in a system which automatically approves or rejects a financial loan or merely to provide additional information to support a loan officer when deciding whether to grant a loan application,7,0
5361,5361,whether solely automated decision making is generally more or less risky than partly automated decision making depends on the specific circumstances,7,21
5362,5362,you therefore need to evaluate this based on your own context,7,21
5363,5363,regardless of their relative merits automated decisions are treated differently to human decisions in data protection law,7,21
5364,5364,specifically article  of the uk gdpr restricts fully automated decisions which have legal or similarly significant effects on individuals to a more limited set of lawful bases and requires certain safeguards to be in place,7,21
5365,5365,by contrast the use of decision support tools are not subject to these conditions,7,26
5366,5366,however the human input needs to be meaningful,7,14
5367,5367,you should be aware that a decision does not fall outside the scope of article  just because a human has rubber stamped it,7,21
5368,5368,the degree and quality of human review and intervention before a final decision is made about an individual are key factors in determining whether an ai system is being used for automated decision making or merely as decision support,7,21
5369,5369,ensuring human input is meaningful in these situations is not just the responsibility of the human using the system,7,15
5370,5370,senior leaders data scientists business owners and those with oversight functions if you have them among others are expected to play an active role in ensuring that ai applications are designed built and used as intended,7,16
5371,5371,if you are deploying ai systems which are designed as decision support tools and therefore are intended to be outside the scope of article  you should be aware of existing guidance on these issues from both the ico and the edpb,7,2
5372,5372,the key considerations are human reviewers must be involved in checking the systems recommendation and should not just apply the automated recommendation to an individual in a routine fashion,7,15
5373,5373,reviewers involvement must be active and not just a token gesture,7,0
5374,5374,they should have actual meaningful influence on the decision including the authority and competence to go against the recommendation,7,21
5375,5375,reviewers must weigh up and interpret the recommendation consider all available input data and also take into account other additional factors,7,21
5376,5376,you need to consider the meaningfulness of human input in any automated decision making system you use however basic it may be,7,21
5377,5377,however in more complex ai systems there are two additional factors that could potentially cause a system intended as decision support to inadvertently fail to ensure meaningful human input and therefore fall into the scope of article,7,4
5378,5378,they are automation bias,7,15
5379,5379,lack of interpretability,7,14
5380,5380,ai models are based on mathematics and data,7,4
5381,5381,because of this people tend to think of them as objective and trust their output regardless of how statistically accurate it is,7,18
5382,5382,the terms automation bias or automation induced complacency describe how human users routinely rely on the output generated by a decision support system and stop using their own judgement or stop questioning whether the output might be wrong,7,15
5383,5383,some types of ai systems may have outputs which are difficult for a human reviewer to interpret for example those which rely on complex high dimensional deep learning models,7,14
5384,5384,if the outputs of ai systems are not easily interpretable and other explanation tools are not available or reliable there is a risk that a human is not able to meaningfully assess the output of an ai system and factor it into their own decision making,7,14
5385,5385,if meaningful reviews are not possible the reviewer may start to just agree with the systems recommendations without judgement or challenge,7,21
5386,5386,this means the resulting decisions are effectively solely automated,7,21
5387,5387,you should take a clear view on the intended use of any ai system from the beginning,7,4
5388,5388,you should specify and document clearly whether you are using ai to support or enhance human decision making or to make solely automated decisions,7,21
5389,5389,your senior management should review and sign off the intended use of any ai system making sure that it is in line with your organisations risk appetite,7,16
5390,5390,this means senior management needs to have a solid understanding of the key risk implications associated with each option and be ready and equipped to provide an appropriate degree of challenge,7,3
5391,5391,you must also ensure clear lines of accountability and effective risk management policies are in place from the outset,7,16
5392,5392,if ai systems are only intended to support human decisions then your policies should specifically address additional risk factors such as automation bias and lack of interpretability,7,21
5393,5393,it is possible that you may not know in advance whether a solely or partly automated ai application will meet your needs best,7,21
5394,5394,believe that a solely automated ai system will more fully achieve the intended outcome of your processing but that it may carry more risks to individuals than a partly automated system,7,21
5395,5395,in these cases your risk management policies and dpias should clearly reflect this and include the risk and controls for each option throughout the ai systems lifecycle,7,3
5396,5396,you may think you can address automation bias chiefly by improving the effectiveness of the training and monitoring of human reviewers,7,15
5397,5397,while training is a key component of effective ai risk management you should have controls to mitigate automation bias in place from the start of the project including the scoping and design phases as well as development and deployment,7,3
5398,5398,during the design and build phase all relevant parts of your organisation should work together to develop design requirements that support a meaningful human review from the outset eg business owners data scientists and those with oversight functions if you have them,7,27
5399,5399,you must think about what features you expect the ai system to consider and which additional factors the human reviewers should take into account before finalising their decision,7,21
5400,5400,for example the ai system could consider quantitatively measurable properties like how many years of experience a job applicant has while a human reviewer qualitatively assesses other aspects of an application eg written communication,7,4
5401,5401,if human reviewers can only access or use the same data used by the ai system then arguably they are not taking into account other additional factors,7,9
5402,5402,this means that their review may not be sufficiently meaningful and the decision may end up being considered as solely automated,7,21
5403,5403,where necessary you should consider how to capture additional factors for consideration by the human reviewers,7,21
5404,5404,for example they might interact directly with the person the decision is about to gather such information,7,9
5405,5405,those in charge of designing the front end interface of an ai system must understand the needs thought processes and behaviours of human reviewers and allow them to effectively intervene,7,14
5406,5406,it may therefore be helpful to consult and test options with human reviewers early on,7,21
5407,5407,however the features of the ai systems you use also depend on the data available the type of models selected and other system building choices,7,4
5408,5408,you need to test and confirm any assumptions made in the design phase once the ai system has been trained and built,7,20
5409,5409,you should also consider interpretability from the design phase,7,14
5410,5410,however interpretability is challenging to define in absolute terms and can be measured in different ways,7,14
5411,5411,for example can the human reviewer predict how the systems outputs will change if given different inputs,7,15
5412,5412,identify the most important inputs contributing to a particular output,7,24
5413,5413,identify when the output might be wrong,7,18
5414,5414,this is why it is important that you define and document what interpretability means and how to measure it in the specific context of each ai system you wish to use and the personal data that system will process,7,14
5415,5415,some ai systems are more interpretable than others,7,14
5416,5416,for example models that use a small number of human interpretable features eg age and weight are likely to be easier to interpret than models that use a large number of features,7,14
5417,5417,the relationship between the input features and the models output can also be either simple or complicated,7,20
5418,5418,simple rules which set conditions under which certain inferences can be made as is the case with decision trees are easier to interpret,7,21
5419,5419,similarly linear relationships where the value of the output increases proportional to the input may be easier to interpret than relationships that are non linear where the output value is not proportional to the input or non monotonic where the output value may increase or decrease as the input increases,7,26
5420,5420,one approach to address low interpretability is the use of local explanations using methods like local interpretable model agnostic explanation lime which provides an explanation of a specific output rather than the model in general,7,14
5421,5421,limes use a simpler surrogate model to summarise the relationships between input and output pairs that are similar to those in the system you are trying to interpret,7,20
5422,5422,in addition to summaries of individual predictions limes can sometimes help detect errors eg to see what specific part of an image has led a model to classify it incorrectly,7,13
5423,5423,however they do not represent the logic underlying the ai system and its outputs and can be misleading if misused especially with certain kinds of models eg high dimensional models,7,14
5424,5424,you should therefore assess whether in your context lime and similar approaches will help the human decision maker to meaningfully interpret the ai system and its output,7,21
5425,5425,many statistical models can also be designed to provide a confidence score alongside each output which could help a human reviewer in their own decision making,7,21
5426,5426,a lower confidence score indicates that the human reviewer needs to have more input into the final decision,7,18
5427,5427,assessing the interpretability requirements should be part of the design phase allowing you to develop explanation tools as part of the system if required,7,14
5428,5428,this is why your risk management policies should establish a robust risk based and independent approval process for each processing operation that uses ai,7,3
5429,5429,they should also set out clearly who is responsible for the testing and final validation of the system before it is deployed,7,15
5430,5430,those individuals should be accountable for any negative impact on interpretability and the effectiveness of human reviews and only provide sign off if ai systems are in line with the adopted risk management policy,7,0
5431,5431,training your staff is pivotal to ensuring an ai system is considered partly automated,7,15
5432,5432,as a starting point you should train or retrain your human reviewers to understand how an ai system works and its limitations,7,14
5433,5433,anticipate when the system may be misleading or wrong and why,7,14
5434,5434,have a healthy level of scepticism in the ai systems output and given a sense of how often the system could be wrong,7,16
5435,5435,understand how their own expertise is meant to complement the system and provide them with a list of factors to take into account,7,14
5436,5436,provide meaningful explanations for either rejecting or accepting the ai systems output  a decision they should be responsible for,7,14
5437,5437,you should also have a clear escalation policy in place,7,22
5438,5438,in order for the training to be effective it is important that human reviewers have the authority to override the output generated by the ai system and they are confident that they will not be penalised for so doing,7,13
5439,5439,this authority and confidence cannot be created by policies and training alone,7,16
5440,5440,a supportive organisational culture is also crucial,7,16
5441,5441,any training programme is kept up to date in line with technological developments and changes in processes with human reviewers being offered refresher training at intervals where appropriate,7,13
5442,5442,we have focused here on the training of human reviewers however it is worth noting that you should also consider whether any other function requires additional training to provide effective oversight eg risk or internal audit,7,0
5443,5443,the analysis of why and how many times a human reviewer accepted or rejected the ai systems output is a key part in an effective risk monitoring system,7,0
5444,5444,if risk monitoring reports flag that your human reviewers are routinely agreeing with the ai systems outputs and cannot demonstrate they have genuinely assessed them then their decisions may effectively be classed as solely automated under uk gdpr,7,0
5445,5445,you need to have controls in place to keep risk within target levels,7,3
5446,5446,when outcomes go beyond target levels you should have processes to swiftly assess compliance and take action if necessary,7,17
5447,5447,this might include temporarily increasing human scrutiny or ensuring that you have an appropriate lawful basis and safeguards in case the decision making does effectively become fully automated,7,21
5448,5448,artificial intelligence ai technologies have significant potential to transform society and peoples lives  from commerce and health to transportation and cybersecurity to the environment and our planet,8,4
5449,5449,ai technologies can drive inclusive economic growth and support scientific advancements that improve the conditions of our world,8,0
5450,5450,ai technologies however also pose risks that can negatively impact individuals groups organizations communities society the environment and the planet,8,3
5451,5451,like risks for other types of technology ai risks can emerge in a variety of ways and can be characterized as longor short term highor low probability systemic or localized and highor low impact,8,3
5452,5452,the ai rmf refers to an ai system as an engineered or machine based system that can for a given set of objectives generate outputs such as predictions recommendations or decisions influencing real or virtual environments,8,4
5453,5453,ai systems are designed to operate with varying levels of autonomy,8,4
5454,5454,while there are myriad standards and best practices to help organizations mitigate the risks of traditional software or information based systems the risks posed by ai systems are in many ways unique see appendix b,8,3
5455,5455,ai systems for example may be trained on data that can change over time sometimes significantly and unexpectedly affecting system functionality and trustworthiness in ways that are hard to understand,8,15
5456,5456,ai systems and the contexts in which they are deployed are frequently complex making it difficult to detect and respond to failures when they occur,8,4
5457,5457,ai systems are inherently socio technical in nature meaning they are influenced by societal dynamics and human behavior,8,4
5458,5458,ai risks  and benefits  can emerge from the interplay of technical aspects combined with societal factors related to how a system is used its interactions with other ai systems who operates it and the social context in which it is deployed,8,3
5459,5459,these risks make ai a uniquely challenging technology to deploy and utilize both for organizations and within society,8,3
5460,5460,without proper controls ai systems can amplify perpetuate or exacerbate inequitable or undesirable outcomes for individuals and communities,8,16
5461,5461,with proper controls ai systems can mitigate and manage inequitable outcomes,8,6
5462,5462,ai risk management is a key component of responsible development and use of ai systems,8,3
5463,5463,responsible ai practices can help align the decisions about ai system design development and uses with intended aim and values,8,16
5464,5464,core concepts in responsible ai emphasize human centricity social responsibility and sustainability,8,16
5465,5465,ai risk management can drive responsible uses and practices by prompting organizations and their internal teams who design develop and deploy ai to think more critically about context and potential or unexpected negative and positive impacts,8,3
5466,5466,understanding and managing the risks of ai systems will help to enhance trustworthiness and in turn cultivate public trust,8,3
5467,5467,social responsibility can refer to the organizations responsibility for the impacts of its decisions and activities on society and the environment through transparent and ethical behavior,8,16
